epoch,accuracy,loss,val_accuracy,val_loss
0,0.9475177526473999,0.1552594155073166,0.8974400162696838,0.8990026712417603
1,0.9464144706726074,0.2648620903491974,0.8974400162696838,0.7525758147239685
2,0.9490543603897095,0.2440108060836792,0.8791660070419312,0.8176820278167725
3,0.8897951245307922,0.3364887237548828,0.8973192572593689,0.7722216248512268
4,0.8728132247924805,0.44921568036079407,0.8974400162696838,0.7132280468940735
5,0.8934988379478455,0.4738709628582001,0.8974400162696838,0.6880502104759216
6,0.8718281984329224,0.5705924034118652,0.8973997831344604,0.6160997748374939
